22:32|Hot Girl Bummer|Blackbear
22:35|Mamacita|Black Eyed Peas, Ozuna, J Rey Soul
22:39|Rockstar|DaBaby, Roddy Ricch
22:43|PopStar|DJ Khaled, Drake
22:46|In Your Eyes [remix]|The Weeknd, Doja Cat
22:50|Desce pro Play (PA PA PA)|MC Zaac, Anitta, Tyga
22:53|Somos Iguais|Plutónio
22:56|How You Like That|Blackpink
22:59|Tempo|FrankieontheGuitar, Bispo, Lon3r Johny, Tóy Tóy T-Rex
23:03|Don't Start Now|Dua Lipa
23:07|Stuck with U|Ariana Grande, Justin Bieber
23:10|The Scotts|The Scotts, Kid Cudi, Travis Scott
23:12|Ignorantes|Bad Bunny, Sech
23:16|Liar|Camila Cabello
23:19|Safe|Mizzy Miles, 9 Miller, Lon3r Johny, Lhast
23:23|In My Feelings|Drake
23:27|Good for You|Selena Gomez, ASAP Rocky
23:30|Te Gusta|Mc Kevinho
23:33|Mama Ta Xinti|Julinho Ksd
23:36|Sunday Best|Surfaces
23:38|Roses [Imanbek remix]|Saint Jhn
23:42|Be Kind|Marshmello, Halsey
23:44|Savage Love|Jawsh 685, Jason Derulo
23:47|Supalonely|Benee, Gus Dapperton
23:51|Ritmo (Bad Boys for Life)|Black Eyed Peas, J Balvin
23:55|Good Life|Kappa Jotta
23:58|Intentions|Justin Bieber, Quavo
